"","plot","date","year","genus","species","nInd","nFlower","tag_list","field.est.abundance","url","sp.code"
"4223","SWEA",2011-08-10,"2011","Eriogonum","fasciculatum","1",NA,NA,NA,NA,"Eriogonum.fasciculatum"
"4224","SWI2",2011-04-13,"2011","Eriogonum","fasciculatum","10",NA,NA,NA,NA,"Eriogonum.fasciculatum"
"4225","SWI2",2011-04-19,"2011","Eriogonum","fasciculatum","10",NA,NA,NA,NA,"Eriogonum.fasciculatum"
"4226","SWI2",2011-05-04,"2011","Eriogonum","fasciculatum","10",NA,NA,NA,NA,"Eriogonum.fasciculatum"
"4227","SWI2",2011-05-20,"2011","Eriogonum","fasciculatum","10",NA,NA,NA,NA,"Eriogonum.fasciculatum"
"4228","SWI2",2011-06-01,"2011","Eriogonum","fasciculatum","9",NA,NA,NA,NA,"Eriogonum.fasciculatum"
"4229","SWI2",2011-06-21,"2011","Eriogonum","fasciculatum","7",NA,NA,NA,NA,"Eriogonum.fasciculatum"
"4230","SWI2",2011-07-05,"2011","Eriogonum","fasciculatum","5",NA,NA,NA,NA,"Eriogonum.fasciculatum"
"4231","SWI2",2011-07-18,"2011","Eriogonum","fasciculatum","3",NA,NA,NA,NA,"Eriogonum.fasciculatum"
"4232","SWI2",2011-08-10,"2011","Eriogonum","fasciculatum","1",NA,NA,NA,NA,"Eriogonum.fasciculatum"
"4233","SWS1",2011-04-14,"2011","Eriogonum","fasciculatum","10",NA,NA,NA,NA,"Eriogonum.fasciculatum"
"4234","SWS1",2011-04-28,"2011","Eriogonum","fasciculatum","10",NA,NA,NA,NA,"Eriogonum.fasciculatum"
"4235","SWS1",2011-05-11,"2011","Eriogonum","fasciculatum","10",NA,NA,NA,NA,"Eriogonum.fasciculatum"
"4236","SWS1",2011-05-25,"2011","Eriogonum","fasciculatum","8",NA,NA,NA,NA,"Eriogonum.fasciculatum"
"4237","SWS1",2011-06-14,"2011","Eriogonum","fasciculatum","5",NA,NA,NA,NA,"Eriogonum.fasciculatum"
"4238","SWS1",2011-06-28,"2011","Eriogonum","fasciculatum","2",NA,NA,NA,NA,"Eriogonum.fasciculatum"
"4239","SWS1",2011-07-15,"2011","Eriogonum","fasciculatum","1",NA,NA,NA,NA,"Eriogonum.fasciculatum"
"4240","SWS3",2011-04-14,"2011","Eriogonum","fasciculatum","6",NA,NA,NA,NA,"Eriogonum.fasciculatum"
"4241","SWS3",2011-04-28,"2011","Eriogonum","fasciculatum","6",NA,NA,NA,NA,"Eriogonum.fasciculatum"
"4242","SWS3",2011-05-11,"2011","Eriogonum","fasciculatum","6",NA,NA,NA,NA,"Eriogonum.fasciculatum"
"4243","SWS3",2011-05-25,"2011","Eriogonum","fasciculatum","4",NA,NA,NA,NA,"Eriogonum.fasciculatum"
"4244","SWS3",2011-06-14,"2011","Eriogonum","fasciculatum","3",NA,NA,NA,NA,"Eriogonum.fasciculatum"
"4245","SWS3",2011-06-28,"2011","Eriogonum","fasciculatum","2",NA,NA,NA,NA,"Eriogonum.fasciculatum"
"4246","SWS3",2011-07-15,"2011","Eriogonum","fasciculatum","1",NA,NA,NA,NA,"Eriogonum.fasciculatum"
"4247","SWS3",2011-08-03,"2011","Eriogonum","fasciculatum","1",NA,NA,NA,NA,"Eriogonum.fasciculatum"
"4248","SWS3",2011-04-14,"2011","Eriophyllum","confertiflorum","4",NA,NA,NA,NA,"Eriophyllum.confertiflorum"
"4249","SWS3",2011-04-28,"2011","Eriophyllum","confertiflorum","4",NA,NA,NA,NA,"Eriophyllum.confertiflorum"
"4250","SWS3",2011-05-11,"2011","Eriophyllum","confertiflorum","4",NA,NA,NA,NA,"Eriophyllum.confertiflorum"
"4251","MTI2",2011-04-12,"2011","Erodium","spp.","3",NA,NA,NA,NA,"Erodium.spp."
"4252","MTI2",2011-04-26,"2011","Erodium","spp.","3",NA,NA,NA,NA,"Erodium.spp."
"4253","MTI2",2011-05-07,"2011","Erodium","spp.","3",NA,NA,NA,NA,"Erodium.spp."
"4254","MTI2",2011-05-19,"2011","Erodium","spp.","3",NA,NA,NA,NA,"Erodium.spp."
"4255","MTS1A",2011-04-27,"2011","Erodium","spp.","2",NA,NA,NA,NA,"Erodium.spp."
"4256","MTS1A",2011-05-03,"2011","Erodium","spp.","2",NA,NA,NA,NA,"Erodium.spp."
"4257","SWEA",2011-04-13,"2011","Erodium","spp.","3",NA,NA,NA,NA,"Erodium.spp."
"4258","SWEA",2011-04-19,"2011","Erodium","spp.","3",NA,NA,NA,NA,"Erodium.spp."
"4259","SWEA",2011-05-04,"2011","Erodium","spp.","3",NA,NA,NA,NA,"Erodium.spp."
"4260","SWEA",2011-05-20,"2011","Erodium","spp.","1",NA,NA,NA,NA,"Erodium.spp."
"4261","SWI2",2011-04-13,"2011","Erodium","spp.","2",NA,NA,NA,NA,"Erodium.spp."
"4262","SWI2",2011-04-19,"2011","Erodium","spp.","2",NA,NA,NA,NA,"Erodium.spp."
"4263","SWI2",2011-05-04,"2011","Erodium","spp.","2",NA,NA,NA,NA,"Erodium.spp."
"4264","SWS1",2011-04-14,"2011","Erodium","spp.","2",NA,NA,NA,NA,"Erodium.spp."
"4265","SWS1",2011-04-28,"2011","Erodium","spp.","2",NA,NA,NA,NA,"Erodium.spp."
"4266","SWS3",2011-04-14,"2011","Erodium","spp.","4",NA,NA,NA,NA,"Erodium.spp."
"4267","SWS3",2011-04-28,"2011","Erodium","spp.","4",NA,NA,NA,NA,"Erodium.spp."
"4268","SWS3",2011-05-11,"2011","Erodium","spp.","1",NA,NA,NA,NA,"Erodium.spp."
"4269","MTLB1",2011-04-27,"2011","Ferocactus","viridescens","2",NA,NA,NA,NA,"Ferocactus.viridescens"
"4270","MTLB1",2011-05-03,"2011","Ferocactus","viridescens","2",NA,NA,NA,NA,"Ferocactus.viridescens"
"4271","MTLB1",2011-05-12,"2011","Ferocactus","viridescens","2",NA,NA,NA,NA,"Ferocactus.viridescens"
"4272","MTLB1",2011-05-24,"2011","Ferocactus","viridescens","2",NA,NA,NA,NA,"Ferocactus.viridescens"
"4273","MTLB1",2011-06-13,"2011","Ferocactus","viridescens","1",NA,NA,NA,NA,"Ferocactus.viridescens"
"4274","SWS1",2011-04-14,"2011","Ferocactus","viridescens","1",NA,NA,NA,NA,"Ferocactus.viridescens"
"4275","SWS1",2011-04-28,"2011","Ferocactus","viridescens","1",NA,NA,NA,NA,"Ferocactus.viridescens"
"4276","SWS1",2011-05-11,"2011","Ferocactus","viridescens","1",NA,NA,NA,NA,"Ferocactus.viridescens"
"4277","SWS1",2011-05-25,"2011","Ferocactus","viridescens","1",NA,NA,NA,NA,"Ferocactus.viridescens"
"4278","MTE2",2011-06-15,"2011","Grindelia","camporum","1",NA,NA,NA,NA,"Grindelia.camporum"
"4279","MTE2",2011-07-06,"2011","Grindelia","camporum","2",NA,NA,NA,NA,"Grindelia.camporum"
"4280","MTE2",2011-07-20,"2011","Grindelia","camporum","2",NA,NA,NA,NA,"Grindelia.camporum"
"4281","MTI2",2011-05-31,"2011","Helianthemum","scoparium","2",NA,NA,NA,NA,"Helianthemum.scoparium"
"4282","MTI2",2011-06-15,"2011","Helianthemum","scoparium","5",NA,NA,NA,NA,"Helianthemum.scoparium"
"4283","MTI2",2011-07-06,"2011","Helianthemum","scoparium","6",NA,NA,NA,NA,"Helianthemum.scoparium"
"4284","MTI2",2011-07-20,"2011","Helianthemum","scoparium","4",NA,NA,NA,NA,"Helianthemum.scoparium"
"4285","MTI2",2011-08-08,"2011","Helianthemum","scoparium","3",NA,NA,NA,NA,"Helianthemum.scoparium"
"4286","MTS1A",2011-07-13,"2011","Helianthemum","scoparium","1",NA,NA,NA,NA,"Helianthemum.scoparium"
"4287","MTS1A",2011-08-01,"2011","Helianthemum","scoparium","1",NA,NA,NA,NA,"Helianthemum.scoparium"
"4288","SWI2",2011-05-20,"2011","Helianthemum","scoparium","2",NA,NA,NA,NA,"Helianthemum.scoparium"
"4289","SWI2",2011-06-01,"2011","Helianthemum","scoparium","3",NA,NA,NA,NA,"Helianthemum.scoparium"
"4290","SWI2",2011-06-21,"2011","Helianthemum","scoparium","4",NA,NA,NA,NA,"Helianthemum.scoparium"
"4291","SWI2",2011-07-05,"2011","Helianthemum","scoparium","4",NA,NA,NA,NA,"Helianthemum.scoparium"
"4292","SWI2",2011-07-18,"2011","Helianthemum","scoparium","3",NA,NA,NA,NA,"Helianthemum.scoparium"
"4293","SWI2",2011-08-10,"2011","Helianthemum","scoparium","1",NA,NA,NA,NA,"Helianthemum.scoparium"
"4294","SWS1",2011-04-28,"2011","Helianthemum","scoparium","1",NA,NA,NA,NA,"Helianthemum.scoparium"
"4295","SWS1",2011-05-11,"2011","Helianthemum","scoparium","1",NA,NA,NA,NA,"Helianthemum.scoparium"
"4296","SWS1",2011-05-25,"2011","Helianthemum","scoparium","1",NA,NA,NA,NA,"Helianthemum.scoparium"
"4297","SWS1",2011-06-14,"2011","Helianthemum","scoparium","2",NA,NA,NA,NA,"Helianthemum.scoparium"
"4298","SWS1",2011-06-28,"2011","Helianthemum","scoparium","2",NA,NA,NA,NA,"Helianthemum.scoparium"
"4299","SWS1",2011-07-15,"2011","Helianthemum","scoparium","1",NA,NA,NA,NA,"Helianthemum.scoparium"
"4300","SWS3",2011-04-28,"2011","Helianthemum","scoparium","2",NA,NA,NA,NA,"Helianthemum.scoparium"
"4301","SWS3",2011-05-11,"2011","Helianthemum","scoparium","2",NA,NA,NA,NA,"Helianthemum.scoparium"
"4302","SWS3",2011-05-25,"2011","Helianthemum","scoparium","5",NA,NA,NA,NA,"Helianthemum.scoparium"
"4303","SWS3",2011-06-14,"2011","Helianthemum","scoparium","6",NA,NA,NA,NA,"Helianthemum.scoparium"
"4304","SWS3",2011-06-28,"2011","Helianthemum","scoparium","6",NA,NA,NA,NA,"Helianthemum.scoparium"
"4305","SWS3",2011-07-15,"2011","Helianthemum","scoparium","6",NA,NA,NA,NA,"Helianthemum.scoparium"
"4306","SWS3",2011-08-03,"2011","Helianthemum","scoparium","3",NA,NA,NA,NA,"Helianthemum.scoparium"
"4307","SWS3",2011-06-14,"2011","Heteromeles","arbutifolia","2",NA,NA,NA,NA,"Heteromeles.arbutifolia"
"4308","SWS3",2011-06-28,"2011","Heteromeles","arbutifolia","3",NA,NA,NA,NA,"Heteromeles.arbutifolia"
"4309","SWS3",2011-07-15,"2011","Heteromeles","arbutifolia","3",NA,NA,NA,NA,"Heteromeles.arbutifolia"
"4310","SWS3",2011-08-03,"2011","Heteromeles","arbutifolia","1",NA,NA,NA,NA,"Heteromeles.arbutifolia"
"4311","MTS1A",2011-04-27,"2011","Hypochaeris","glabra","4",NA,NA,NA,NA,"Hypochaeris.glabra"
"4312","MTS1A",2011-05-03,"2011","Hypochaeris","glabra","4",NA,NA,NA,NA,"Hypochaeris.glabra"
"4313","MTS1A",2011-05-12,"2011","Hypochaeris","glabra","1",NA,NA,NA,NA,"Hypochaeris.glabra"
"4314","SWEA",2011-04-13,"2011","Hypochaeris","glabra","2",NA,NA,NA,NA,"Hypochaeris.glabra"
"4315","SWEA",2011-04-19,"2011","Hypochaeris","glabra","2",NA,NA,NA,NA,"Hypochaeris.glabra"
"4316","SWEA",2011-05-04,"2011","Hypochaeris","glabra","2",NA,NA,NA,NA,"Hypochaeris.glabra"
"4317","SWS1",2011-04-14,"2011","Hypochaeris","glabra","1",NA,NA,NA,NA,"Hypochaeris.glabra"
"4318","SWS1",2011-04-28,"2011","Hypochaeris","glabra","1",NA,NA,NA,NA,"Hypochaeris.glabra"
"4319","SWS1",2011-05-11,"2011","Hypochaeris","glabra","1",NA,NA,NA,NA,"Hypochaeris.glabra"
"4320","MTE2",2011-08-08,"2011","Isocoma","menziesii","1",NA,NA,NA,NA,"Isocoma.menziesii"
"4321","SWS1",2011-04-14,"2011","Linanthus","dianthiflorus","1",NA,NA,NA,NA,"Linanthus.dianthiflorus"
"4322","SWS1",2011-04-28,"2011","Linanthus","dianthiflorus","1",NA,NA,NA,NA,"Linanthus.dianthiflorus"
"4323","SWS1",2011-05-11,"2011","Linanthus","dianthiflorus","1",NA,NA,NA,NA,"Linanthus.dianthiflorus"
"4324","MTS1A",2011-04-27,"2011","Lupinus","spp.","1",NA,NA,NA,NA,"Lupinus.spp."
"4325","MTS1A",2011-05-03,"2011","Lupinus","spp.","1",NA,NA,NA,NA,"Lupinus.spp."
"4326","SWI2",2011-04-13,"2011","Lupinus","spp.","1",NA,NA,NA,NA,"Lupinus.spp."
"4327","SWI2",2011-04-19,"2011","Lupinus","spp.","1",NA,NA,NA,NA,"Lupinus.spp."
"4328","SWI2",2011-05-04,"2011","Lupinus","spp.","1",NA,NA,NA,NA,"Lupinus.spp."
"4329","MTE2",2011-04-26,"2011","Malacothamnus","fasciculatus","2",NA,NA,NA,NA,"Malacothamnus.fasciculatus"
"4330","MTE2",2011-05-07,"2011","Malacothamnus","fasciculatus","2",NA,NA,NA,NA,"Malacothamnus.fasciculatus"
"4331","MTE2",2011-05-19,"2011","Malacothamnus","fasciculatus","3",NA,NA,NA,NA,"Malacothamnus.fasciculatus"
"4332","MTE2",2011-05-31,"2011","Malacothamnus","fasciculatus","2",NA,NA,NA,NA,"Malacothamnus.fasciculatus"
"4333","MTE2",2011-06-15,"2011","Malacothamnus","fasciculatus","1",NA,NA,NA,NA,"Malacothamnus.fasciculatus"
"4334","MTI2",2011-04-26,"2011","Malacothamnus","fasciculatus","2",NA,NA,NA,NA,"Malacothamnus.fasciculatus"
"4335","MTI2",2011-05-07,"2011","Malacothamnus","fasciculatus","5",NA,NA,NA,NA,"Malacothamnus.fasciculatus"
"4336","MTI2",2011-05-19,"2011","Malacothamnus","fasciculatus","5",NA,NA,NA,NA,"Malacothamnus.fasciculatus"
"4337","MTI2",2011-05-31,"2011","Malacothamnus","fasciculatus","4",NA,NA,NA,NA,"Malacothamnus.fasciculatus"
"4338","MTI2",2011-06-15,"2011","Malacothamnus","fasciculatus","2",NA,NA,NA,NA,"Malacothamnus.fasciculatus"
"4339","SWS3",2011-04-28,"2011","Malacothamnus","fasciculatus","2",NA,NA,NA,NA,"Malacothamnus.fasciculatus"
"4340","SWS3",2011-05-11,"2011","Malacothamnus","fasciculatus","3",NA,NA,NA,NA,"Malacothamnus.fasciculatus"
"4341","SWS3",2011-05-25,"2011","Malacothamnus","fasciculatus","3",NA,NA,NA,NA,"Malacothamnus.fasciculatus"
"4342","SWS3",2011-06-14,"2011","Malacothamnus","fasciculatus","1",NA,NA,NA,NA,"Malacothamnus.fasciculatus"
"4343","MTE2",2011-06-15,"2011","Malosma","laurina","3",NA,NA,NA,NA,"Malosma.laurina"
"4344","MTE2",2011-07-06,"2011","Malosma","laurina","2",NA,NA,NA,NA,"Malosma.laurina"
"4345","MTE2",2011-07-20,"2011","Malosma","laurina","2",NA,NA,NA,NA,"Malosma.laurina"
"4346","MTE2",2011-08-08,"2011","Malosma","laurina","1",NA,NA,NA,NA,"Malosma.laurina"
"4347","MTI2",2011-05-31,"2011","Malosma","laurina","1",NA,NA,NA,NA,"Malosma.laurina"
"4348","MTI2",2011-06-15,"2011","Malosma","laurina","3",NA,NA,NA,NA,"Malosma.laurina"
"4349","MTI2",2011-07-06,"2011","Malosma","laurina","3",NA,NA,NA,NA,"Malosma.laurina"
"4350","MTI2",2011-07-20,"2011","Malosma","laurina","3",NA,NA,NA,NA,"Malosma.laurina"
"4351","MTI2",2011-08-08,"2011","Malosma","laurina","1",NA,NA,NA,NA,"Malosma.laurina"
"4352","MTLB1",2011-06-13,"2011","Malosma","laurina","2",NA,NA,NA,NA,"Malosma.laurina"
"4353","MTLB1",2011-06-27,"2011","Malosma","laurina","4",NA,NA,NA,NA,"Malosma.laurina"
"4354","MTLB1",2011-07-13,"2011","Malosma","laurina","1",NA,NA,NA,NA,"Malosma.laurina"
"4355","MTLB1",2011-08-01,"2011","Malosma","laurina","1",NA,NA,NA,NA,"Malosma.laurina"
"4356","MTS1A",2011-06-13,"2011","Malosma","laurina","2",NA,NA,NA,NA,"Malosma.laurina"
"4357","MTS1A",2011-06-27,"2011","Malosma","laurina","4",NA,NA,NA,NA,"Malosma.laurina"
"4358","MTS1A",2011-07-13,"2011","Malosma","laurina","3",NA,NA,NA,NA,"Malosma.laurina"
"4359","MTS1A",2011-08-01,"2011","Malosma","laurina","1",NA,NA,NA,NA,"Malosma.laurina"
"4360","SWEA",2011-06-21,"2011","Malosma","laurina","5",NA,NA,NA,NA,"Malosma.laurina"
"4361","SWEA",2011-07-05,"2011","Malosma","laurina","4",NA,NA,NA,NA,"Malosma.laurina"
"4362","SWEA",2011-07-18,"2011","Malosma","laurina","3",NA,NA,NA,NA,"Malosma.laurina"
"4363","SWEA",2011-08-10,"2011","Malosma","laurina","1",NA,NA,NA,NA,"Malosma.laurina"
"4364","SWI2",2011-05-20,"2011","Malosma","laurina","2",NA,NA,NA,NA,"Malosma.laurina"
"4365","SWI2",2011-06-01,"2011","Malosma","laurina","2",NA,NA,NA,NA,"Malosma.laurina"
"4366","SWI2",2011-06-21,"2011","Malosma","laurina","6",NA,NA,NA,NA,"Malosma.laurina"
"4367","SWI2",2011-07-05,"2011","Malosma","laurina","4",NA,NA,NA,NA,"Malosma.laurina"
"4368","SWI2",2011-07-18,"2011","Malosma","laurina","3",NA,NA,NA,NA,"Malosma.laurina"
"4369","SWI2",2011-08-10,"2011","Malosma","laurina","1",NA,NA,NA,NA,"Malosma.laurina"
"4370","SWS1",2011-06-14,"2011","Malosma","laurina","3",NA,NA,NA,NA,"Malosma.laurina"
"4371","SWS1",2011-06-28,"2011","Malosma","laurina","3",NA,NA,NA,NA,"Malosma.laurina"
"4372","SWS1",2011-07-15,"2011","Malosma","laurina","3",NA,NA,NA,NA,"Malosma.laurina"
"4373","SWS1",2011-08-03,"2011","Malosma","laurina","1",NA,NA,NA,NA,"Malosma.laurina"
"4374","SWS3",2011-06-14,"2011","Malosma","laurina","2",NA,NA,NA,NA,"Malosma.laurina"
"4375","SWS3",2011-06-28,"2011","Malosma","laurina","4",NA,NA,NA,NA,"Malosma.laurina"
"4376","SWS3",2011-07-15,"2011","Malosma","laurina","3",NA,NA,NA,NA,"Malosma.laurina"
"4377","SWS3",2011-08-03,"2011","Malosma","laurina","1",NA,NA,NA,NA,"Malosma.laurina"
"4378","SWS3",2011-08-17,"2011","Malosma","laurina","1",NA,NA,NA,NA,"Malosma.laurina"
"4379","MTS1A",2011-04-27,"2011","Mimulus","aurantiacus","4",NA,NA,NA,NA,"Mimulus.aurantiacus"
"4380","MTS1A",2011-05-03,"2011","Mimulus","aurantiacus","4",NA,NA,NA,NA,"Mimulus.aurantiacus"
"4381","MTS1A",2011-05-12,"2011","Mimulus","aurantiacus","2",NA,NA,NA,NA,"Mimulus.aurantiacus"
"4382","MTS1A",2011-04-27,"2011","Mirabilis","laevis","2",NA,NA,NA,NA,"Mirabilis.laevis"
"4383","MTS1A",2011-05-03,"2011","Mirabilis","laevis","2",NA,NA,NA,NA,"Mirabilis.laevis"
"4384","SWEA",2011-04-13,"2011","Mirabilis","laevis","1",NA,NA,NA,NA,"Mirabilis.laevis"
"4385","SWEA",2011-04-19,"2011","Mirabilis","laevis","1",NA,NA,NA,NA,"Mirabilis.laevis"
"4386","SWEA",2011-05-04,"2011","Mirabilis","laevis","1",NA,NA,NA,NA,"Mirabilis.laevis"
"4387","SWI2",2011-04-13,"2011","Mirabilis","laevis","1",NA,NA,NA,NA,"Mirabilis.laevis"
"4388","SWI2",2011-04-19,"2011","Mirabilis","laevis","1",NA,NA,NA,NA,"Mirabilis.laevis"
"4389","SWI2",2011-05-04,"2011","Mirabilis","laevis","1",NA,NA,NA,NA,"Mirabilis.laevis"
"4390","SWS1",2011-04-14,"2011","Mirabilis","laevis","2",NA,NA,NA,NA,"Mirabilis.laevis"
"4391","SWS1",2011-04-28,"2011","Mirabilis","laevis","1",NA,NA,NA,NA,"Mirabilis.laevis"
"4392","SWS3",2011-04-14,"2011","Mirabilis","laevis","1",NA,NA,NA,NA,"Mirabilis.laevis"
"4393","SWS3",2011-04-28,"2011","Mirabilis","laevis","1",NA,NA,NA,NA,"Mirabilis.laevis"
"4394","MTS1A",2011-05-12,"2011","Navarretia","hamata","3",NA,NA,NA,NA,"Navarretia.hamata"
"4395","MTS1A",2011-05-24,"2011","Navarretia","hamata","2",NA,NA,NA,NA,"Navarretia.hamata"
"4396","SWS3",2011-04-28,"2011","Navarretia","hamata","3",NA,NA,NA,NA,"Navarretia.hamata"
"4397","SWS3",2011-05-11,"2011","Navarretia","hamata","3",NA,NA,NA,NA,"Navarretia.hamata"
"4398","SWS3",2011-05-25,"2011","Navarretia","hamata","3",NA,NA,NA,NA,"Navarretia.hamata"
"4399","SWS3",2011-06-14,"2011","Navarretia","hamata","3",NA,NA,NA,NA,"Navarretia.hamata"
"4400","SWS3",2011-06-28,"2011","Navarretia","hamata","1",NA,NA,NA,NA,"Navarretia.hamata"
"4401","MTLB1",2011-04-27,"2011","Opuntia","littoralis","1",NA,NA,NA,NA,"Opuntia.littoralis"
"4402","MTLB1",2011-05-03,"2011","Opuntia","littoralis","1",NA,NA,NA,NA,"Opuntia.littoralis"
"4403","MTLB1",2011-05-12,"2011","Opuntia","littoralis","4",NA,NA,NA,NA,"Opuntia.littoralis"
"4404","MTLB1",2011-05-24,"2011","Opuntia","littoralis","4",NA,NA,NA,NA,"Opuntia.littoralis"
"4405","MTLB1",2011-06-13,"2011","Opuntia","littoralis","4",NA,NA,NA,NA,"Opuntia.littoralis"
"4406","MTLB1",2011-06-27,"2011","Opuntia","littoralis","2",NA,NA,NA,NA,"Opuntia.littoralis"
"4407","MTLB1",2011-07-13,"2011","Opuntia","littoralis","1",NA,NA,NA,NA,"Opuntia.littoralis"
"4408","SWEA",2011-05-20,"2011","Opuntia","littoralis","1",NA,NA,NA,NA,"Opuntia.littoralis"
"4409","SWEA",2011-06-01,"2011","Opuntia","littoralis","2",NA,NA,NA,NA,"Opuntia.littoralis"
"4410","SWS3",2011-04-28,"2011","Opuntia","littoralis","3",NA,NA,NA,NA,"Opuntia.littoralis"
"4411","SWS3",2011-05-11,"2011","Opuntia","littoralis","2",NA,NA,NA,NA,"Opuntia.littoralis"
"4412","SWS3",2011-05-25,"2011","Opuntia","littoralis","2",NA,NA,NA,NA,"Opuntia.littoralis"
"4413","SWS3",2011-06-14,"2011","Opuntia","littoralis","1",NA,NA,NA,NA,"Opuntia.littoralis"
"4414","MTI2",2011-04-26,"2011","Osmadenia","tenella","3",NA,NA,NA,NA,"Osmadenia.tenella"
"4415","MTI2",2011-05-07,"2011","Osmadenia","tenella","8",NA,NA,NA,NA,"Osmadenia.tenella"
"4416","MTI2",2011-05-19,"2011","Osmadenia","tenella","9",NA,NA,NA,NA,"Osmadenia.tenella"
"4417","MTI2",2011-05-31,"2011","Osmadenia","tenella","9",NA,NA,NA,NA,"Osmadenia.tenella"
"4418","MTI2",2011-06-15,"2011","Osmadenia","tenella","7",NA,NA,NA,NA,"Osmadenia.tenella"
"4419","MTI2",2011-07-06,"2011","Osmadenia","tenella","3",NA,NA,NA,NA,"Osmadenia.tenella"
"4420","MTI2",2011-07-20,"2011","Osmadenia","tenella","1",NA,NA,NA,NA,"Osmadenia.tenella"
"4421","SWS3",2011-04-28,"2011","Osmadenia","tenella","3",NA,NA,NA,NA,"Osmadenia.tenella"
"4422","SWS3",2011-05-11,"2011","Osmadenia","tenella","4",NA,NA,NA,NA,"Osmadenia.tenella"
"4423","SWS3",2011-05-25,"2011","Osmadenia","tenella","2",NA,NA,NA,NA,"Osmadenia.tenella"
"4424","SWS3",2011-06-14,"2011","Osmadenia","tenella","1",NA,NA,NA,NA,"Osmadenia.tenella"
"4425","SWS3",2011-04-28,"2011","Peritoma","arborea","1",NA,NA,NA,NA,"Peritoma.arborea"
"4426","SWEA",2011-04-13,"2011","Phacelia","cicutaria","1",NA,NA,NA,NA,"Phacelia.cicutaria"
"4427","SWEA",2011-04-19,"2011","Phacelia","cicutaria","1",NA,NA,NA,NA,"Phacelia.cicutaria"
"4428","SWEA",2011-05-04,"2011","Phacelia","cicutaria","1",NA,NA,NA,NA,"Phacelia.cicutaria"
"4429","SWS1",2011-04-14,"2011","Phacelia","cicutaria","1",NA,NA,NA,NA,"Phacelia.cicutaria"
"4430","SWS1",2011-04-28,"2011","Phacelia","cicutaria","1",NA,NA,NA,NA,"Phacelia.cicutaria"
"4431","SWS3",2011-04-14,"2011","Raphanus","sativus","1",NA,NA,NA,NA,"Raphanus.sativus"
"4432","SWS3",2011-04-28,"2011","Raphanus","sativus","1",NA,NA,NA,NA,"Raphanus.sativus"
"4433","MTE2",2011-04-12,"2011","Salvia","apiana","3",NA,NA,NA,NA,"Salvia.apiana"
"4434","MTE2",2011-04-26,"2011","Salvia","apiana","5",NA,NA,NA,NA,"Salvia.apiana"
"4435","MTE2",2011-05-07,"2011","Salvia","apiana","5",NA,NA,NA,NA,"Salvia.apiana"
"4436","MTE2",2011-05-19,"2011","Salvia","apiana","3",NA,NA,NA,NA,"Salvia.apiana"
"4437","MTE2",2011-05-31,"2011","Salvia","apiana","1",NA,NA,NA,NA,"Salvia.apiana"
"4438","SWS3",2011-04-14,"2011","Salvia","apiana","7",NA,NA,NA,NA,"Salvia.apiana"
"4439","SWS3",2011-04-28,"2011","Salvia","apiana","7",NA,NA,NA,NA,"Salvia.apiana"
"4440","SWS3",2011-05-11,"2011","Salvia","apiana","4",NA,NA,NA,NA,"Salvia.apiana"
"4441","SWS3",2011-05-25,"2011","Salvia","apiana","2",NA,NA,NA,NA,"Salvia.apiana"
"4442","SWS3",2011-06-14,"2011","Salvia","apiana","1",NA,NA,NA,NA,"Salvia.apiana"
"4443","MTE2",2011-04-12,"2011","Salvia","mellifera","10",NA,NA,NA,NA,"Salvia.mellifera"
"4444","MTE2",2011-04-26,"2011","Salvia","mellifera","8",NA,NA,NA,NA,"Salvia.mellifera"
"4445","MTE2",2011-05-07,"2011","Salvia","mellifera","4",NA,NA,NA,NA,"Salvia.mellifera"
"4446","MTE2",2011-05-19,"2011","Salvia","mellifera","1",NA,NA,NA,NA,"Salvia.mellifera"
"4447","MTI2",2011-04-12,"2011","Salvia","mellifera","10",NA,NA,NA,NA,"Salvia.mellifera"
"4448","MTI2",2011-04-26,"2011","Salvia","mellifera","8",NA,NA,NA,NA,"Salvia.mellifera"
"4449","MTI2",2011-05-07,"2011","Salvia","mellifera","4",NA,NA,NA,NA,"Salvia.mellifera"
"4450","MTI2",2011-05-19,"2011","Salvia","mellifera","1",NA,NA,NA,NA,"Salvia.mellifera"
"4451","SWS3",2011-04-14,"2011","Salvia","mellifera","8",NA,NA,NA,NA,"Salvia.mellifera"
"4452","SWS3",2011-04-28,"2011","Salvia","mellifera","8",NA,NA,NA,NA,"Salvia.mellifera"
"4453","SWS3",2011-05-11,"2011","Salvia","mellifera","3",NA,NA,NA,NA,"Salvia.mellifera"
"4454","MTS1A",2011-04-27,"2011","Scrophularia","californica","4",NA,NA,NA,NA,"Scrophularia.californica"
"4455","MTS1A",2011-05-03,"2011","Scrophularia","californica","4",NA,NA,NA,NA,"Scrophularia.californica"
"4456","MTS1A",2011-05-12,"2011","Scrophularia","californica","2",NA,NA,NA,NA,"Scrophularia.californica"
"4457","MTS1A",2011-05-24,"2011","Scrophularia","californica","1",NA,NA,NA,NA,"Scrophularia.californica"
"4458","SWS3",2011-04-14,"2011","Sisyrinchium","bellum","1",NA,NA,NA,NA,"Sisyrinchium.bellum"
"4459","SWS3",2011-04-28,"2011","Sisyrinchium","bellum","1",NA,NA,NA,NA,"Sisyrinchium.bellum"
"4460","MTLB1",2011-04-27,"2011","Solanum","parishii","2",NA,NA,NA,NA,"Solanum.parishii"
